"Name","Wallet","Time"
"@SniperMi3","0xcCca379821A19F6E5224F511f1806D91a81Db6D3","29:06"
"@0xqbarneyeth","0xE13b0d9c049d6100cB6228384Fb324bdC61A588c","29:20"
"@Maksimorno45832","0xB7D23AD9f06c82a10fBa874BcF3AbC9dA5aAea7F","29:20"
"@Marcolino1896","0x5e047202963a44aa9F4bD0965925a125Fd5D17a7","29:35"
"@dubelyou67","0x1C8f44d6C8c7FB717f2947e495f650539F8C1424","29:39"
"@easy5533","0x33B288FAdf23e4adCBaA7D4456e48d6B5FE473e4","29:42"
"@JeedTullo","0x0cA5dEFCe6A7f08f3d5d529d3b5691d322e1340F","29:47"
"LZhonglianga","0x8a000A812f53c887CEf2945fF06aaf00a5f694CD","29:49"
"@Delblondo1","0x31aa25Fbb6223220aD84d23c08a62c9897F884F3","30:00"
"@Misterw0lfff","0x44ebdB20908b124ae447b986b42E09c7Ff65fee5","30:27"
"NikoDaTroof","0xc5438e71a5312e23542212Ae5bD3FB114492021A","30:34"
"@edablog_nft","0xE57410d12D7c1cBbaD80D337B32e5917dA18d569","30:58"
"@egldmvx","0x3198eDb222d3e57a6c30e6aCB04eEfd5b6d9b870","31:03"
"@joeljr00","0xc3db340625fE6f0B80C47248Cd0FAAb8469a9dEB","31:05"
"@jaclinton04","0x6d56e3Aa54a9b982828F8eC4eBAAdbDFd70dDab3","31:07"
"chukibcn","0x9dC552A659D48c4479E2231E56a9f93161483Ee8","31:31"
"@Joxa_00","0xF63711d24410aaCCa1Bfc12AC76eB561b57ceDA0","31:48"
"Danie1_RTP","0x0F0550855EFcDC8539ac5aA76Ddd5bBE6D9c8Eb7","32:01"
"Syndicate69420","Razorbaq.cb.id","32:08"
"@doflamingoat__","0x757159E70053B9AECEfDA3D4C914FBB79FA4C0f0","32:08"
"@sull_char","0x0B7F033585D8ff2f8885624bB186cA310F669F84","32:19"
"","0x3597d5717Ed738fCF5A755E104f5dC7b31E83B4f","33:06"
"speermmann","0x12F72CFd58De931834CBd39177037e75aC890d85","33:13"
"@yue8b","BTC: xpub6Bvm57P6q2YdxjmP76i3Nikg9PmPEFurBYiufkXYZpuU7EjdSSs7riVHXvued4z43QPrQeSHzB6xUs8L92SWgxDfN9jWesUZ4Usax4jjnEU, DOGE: xpub6D6D1CBBApb1jvYHv42CYJos2KvF42m2Zvs724tEPdKpQVsxnEgdbaTAapNWxanyD58yf9N1AyjNns1435NqqmJ26zKiT3xu25EqLSEkrga, ETH: 0x1CBc051b8f4548Bd27507b4f2df9Fb03972df62E, LTC: xpub6D7FCpcdAXavTd3dk8PvZMGQL4wbAidbNCE3wVbuvNNiewhKHNu49CdU2pTitR85odCLVRHpDiZDeW6tmhGwKGje6rBBFR2jNZDFZb7dY3A, SOL: FgBTvjz13GMq7XA6gXb3ynE86MN18q442QVi45rPB5Xm","33:14"
"@TDD_Sterling","0xdf86613CaE1E9755C40116C21FaC199322e07968","33:15"
"@jedman08","0xd8E0e82B5182598dd2688D6b7816aF8c98532578","33:22"
"@ba5edmerchstore","0x26A3737261178eed0E66a70967F2DBDd9798afb0","33:33"
"@mera_takeru","0x7bEED30332656CA4220CB2ce8E4508fb18013E8d","34:32"
"@Light0verdose","0x228eDd2c5EF8253EfA1B9Bd12df0209De26b86bC","35:04"
"Chacha_da1","blazemoo.cb.id","35:23"
"Pitusd","0xaC5A4173B103f3ECAFd393234680B146F6701d09","35:24"
"@PSwitten","0x7F669D1B1C39b134000c1a953647c3b8002b62f6","35:32"
"@Proshkin_V_V","0x082784c86D4D6E9cA0E19e93da1F78B116bd8307","35:41"
"@BigTunaFra","0xa987EdE1C48ef80F7493D467F8Cd8e1cF93cf190","36:15"
"Yea yea ","","36:25"
"@s0crypto","0x3Ce22A097E3dDBaAB3909B64d70ac0AcD96f9e7f","36:36"
"terrorpixel","0xCC994D0D20842FE6c7329Bc8129b7bcb35292b95","36:40"
"@n_pucci","0x431C3624cA92eF9A680FdE97eF62eA1DF1a59e48","36:49"
"@MELANIERENEE5","0xb561946829d0fAd3aF8cA8f0310d33E6166592aB","37:10"
"@Jalalll_l","0x7329435b50C94877A60d3Cd3ca1A0A0daa7BE09F","37:14"
"@Zygomatikdan","0x98c7a0c5ec68939D43F30488E673F59B668967Ea","38:19"
"Jacklauzier","","40:12"
"$pida69","0xCaa792DD3e4CCBA61101ABB700252818C1f86b11","41:34"
"@jahians","0x7DEf4637D2C42feCb15Db87F14CFA1D7F732D8cf","41:44"
"@blindknight52","0x1Baea697C01368FCb59dca5Ffc51FdF91b042205","42:55"
"@Tonny_Hd","0xAa92eEa9843a6c63873B0956cE3cA61fbb85037B","43:03"
"@0xGoldenBeard","0x05eC7356e89Ba7B4fD92440DC9A85b0f3d7972bB","43:38"
"4myfamilia","SOL: 4XARF9C6HAuGCXAnYyQ1NaDuqsBg2kYZQJJmGwoLaH6G, ETH: 0xFb878237dDD1500Db3616a1CB078E465F30ED2d8, DOGE: xpub6CJa12YnevFUmwnPUx96Pa9UB1ZfkBoVa3jCt42VQTgmP3AmRinFURaGnoiZ5eoZqG6RaVJZXWtjWh9t1eAY2igufPvZQrpeDLCyuWFjKLp, BTC: xpub6Ch3hsrYRcyovzcwSwyVFRn8qSSktb5ciB6hqTXQVHxTePEXc5nTzjuYqE4wSv45LNomi7nXZSnc38cL3fLzRfMnYn14D4sTyxGf6FtGdyv, LTC: xpub6DSWNrd3UCgNUMzDfDuN3Dyd5M29EsyYdAtzFkpd8QDEKFp7gf2XUGTGD4yGjMwfowhetghs3DVo9sLz2dVn4XcQ2moq2FR9gQMihaU2tqy","44:11"
"@thesackattack","thesackattack.base.eth","44:20"
"@XsFcCZIzjurEJO9","0xAF6d4F2f0F4d08B34182234D6c39865B56Ab5B4C","45:20"
"@jinyu247","0xFa9e3639DfBcaFad3728c645F9781a434FE4e7f7","45:30"
"khoanpq","0x668540812466219A4cf9EF22151bB7E513010f17","45:57"
"","0x725Fc05d35FACc631deA811f1A40CDA32E82646b","47:09"
"BxFreak29","0x088419415D1A833930524310edDD85F62682aa44","48:11"
"habitforming","0x993A0B0b262C4885D4fdEA229C5D4C386225d12a","48:25"
"cryptosport0","0x0a6bC3389f4eCA70A1c97e357c689279f12c9460","48:31"
"@Smithhkp92","0x2A35563b10Bfaa79Aa807D6749aA6aF246207f20","51:49"
"@ThreatHunterIT","0x2F30B85111b1EE1ac648dD20987cDFb01F87AADd","52:51"
"","","56:14"
"cryptoazarashi","0x1a708F64A1bC537ffE636D0721f1371b01CC59bE","56:25"
